#Frame      Mode1    Mode2    Mode3
   32556  -34.176   22.611  -71.344
   32557  -33.056   21.839  -64.086
   32558  -29.485   26.248  -77.008
   32559  -37.454   22.578  -64.445
   32560  -34.790   22.814  -59.801
   32561  -35.749   29.478  -55.614
   32562  -36.481   27.235  -56.338
   32563  -23.978   33.231  -60.832
   32564  -24.705   32.346  -65.394
   32565  -16.292   20.602  -66.554
   32566  -30.323   16.541  -64.076
   32567  -26.524   21.248  -60.275
   32568  -17.041   28.464  -60.514
   32569  -17.325   32.483  -60.110
   32570  -20.684   20.333  -56.091
   32571  -14.685   21.149  -58.589
   32572  -17.523   26.087  -52.076
   32573  -33.880   21.023  -57.651
   32574  -43.064   19.451  -58.463
   32575  -42.112   28.796  -62.067
   32576  -43.189   38.889  -54.275
   32577  -32.730   28.681  -54.711
   32578  -46.941   32.062  -50.427
   32579  -37.667   36.967  -38.670
   32580  -38.815   25.096  -46.139
   32581  -43.691   21.949  -49.419
   32582  -46.724   20.424  -47.389
   32583  -43.737   25.660  -54.642
   32584  -42.101   19.024  -47.031
   32585  -48.458   25.434  -51.744
   32586  -45.012   28.038  -47.345
   32587  -47.773   30.384  -55.517
   32588  -40.886   22.609  -52.036
   32589  -54.460   31.254  -54.839
   32590  -55.196   26.166  -50.080
   32591  -64.752   27.370  -39.461
   32592  -60.982   25.247  -36.798
   32593  -61.988   24.695  -34.156
   32594  -56.198   27.045  -34.032
   32595  -52.705   20.226  -45.565
   32596  -62.049   22.478  -42.809
   32597  -61.051   20.483  -26.971
   32598  -60.920   21.659  -32.240
   32599  -51.903   23.880  -40.698
   32600  -51.569   17.784  -48.382
   32601  -55.313   21.340  -43.053
   32602  -49.689   21.919  -34.911
   32603  -46.263   32.160  -34.369
   32604  -59.435   27.287  -18.333
   32605  -49.873   26.345  -26.067
   32606  -41.619   30.364  -36.092
   32607  -47.570   29.199  -46.369
   32608  -42.545   26.489  -32.627
   32609  -52.625   28.475  -33.580
   32610  -59.303   23.730  -41.381
   32611  -61.337   20.501  -35.863
   32612  -65.885   24.641  -34.183
   32613  -54.633   25.572  -37.825
   32614  -52.658   21.396  -32.207
   32615  -49.813   33.124  -28.123
   32616  -52.079   36.687  -25.593
   32617  -48.888   32.184  -20.609
   32618  -44.096   30.168  -29.926
   32619  -42.461   26.185  -34.916
   32620  -49.261   26.607  -38.383
   32621  -41.754   17.360  -46.592
   32622  -41.639   22.658  -51.382
   32623  -33.273   24.131  -45.494
   32624  -32.626   22.415  -46.314
   32625  -36.161   21.516  -38.256
   32626  -36.861   16.437  -40.208
   32627  -38.017   22.500  -41.656
   32628  -27.815   19.279  -48.804
   32629  -34.445   21.870  -51.420
   32630  -33.710   16.371  -58.732
   32631  -36.387   17.375  -60.859
   32632  -30.725   24.116  -67.631
   32633  -29.403   16.295  -61.938
   32634  -25.713   20.747  -65.715
   32635  -34.015   16.093  -69.754
   32636  -32.402   13.814  -78.055
   32637  -23.377   17.474  -71.174
   32638  -22.994   17.513  -72.148
   32639  -29.514   17.403  -66.329
   32640  -28.913   22.075  -69.712
   32641  -30.463   22.586  -68.270
   32642  -23.669   24.236  -68.316
   32643  -28.510   13.824  -71.040
   32644  -20.870   11.318  -75.200
   32645  -18.022   18.356  -72.824
   32646  -19.917   19.351  -75.410
   32647  -20.236   25.109  -67.652
   32648  -19.229   22.324  -67.318
   32649  -23.978   23.643  -65.724
   32650  -24.729   23.538  -63.104
   32651  -29.565   19.390  -63.259
   32652  -30.450   18.457  -65.706
   32653  -33.145   21.335  -54.262
   32654  -36.714   15.801  -58.319
   32655  -43.310   21.060  -65.398
   32656  -40.545   19.742  -65.932
   32657  -33.994   17.691  -61.782
   32658  -36.787   13.923  -47.103
   32659  -34.799   16.240  -64.679
   32660  -40.364   20.115  -56.048
   32661  -38.408   26.478  -62.225
   32662  -40.086   27.928  -72.241
   32663  -32.732   32.741  -58.542
   32664  -35.241   33.256  -56.679
   32665  -39.114   24.619  -65.315
   32666  -38.721   27.516  -65.350
   32667  -35.121   25.960  -49.719
   32668  -34.465   25.911  -59.411
   32669  -31.778   29.631  -69.147
   32670  -41.199   24.864  -72.909
   32671  -38.998   27.296  -70.179
   32672  -38.846   32.247  -68.708
   32673  -42.089   31.390  -69.370
   32674  -43.548   31.653  -68.125
   32675  -35.605   32.656  -79.591
   32676  -40.397   33.644  -77.518
   32677  -42.090   25.316  -79.966
   32678  -45.025   23.171  -87.908
   32679  -52.650   34.189  -81.793
   32680  -42.779   22.861  -76.389
   32681  -43.412   15.011  -84.578
   32682  -36.247   11.360  -82.894
   32683  -27.955   16.632  -85.545
   32684  -38.751   14.935  -74.796
   32685  -42.331   14.365  -77.231
   32686  -42.666   13.113  -70.375
   32687  -43.661   16.973  -72.928
   32688  -40.410   15.481  -74.466
   32689  -38.943   20.576  -72.233
   32690  -48.099   23.645  -69.241
   32691  -40.244   17.395  -80.178
   32692  -48.440   21.050  -73.244
   32693  -48.229   26.701  -75.224
   32694  -39.694   16.231  -68.375
   32695  -38.165   13.150  -74.221
   32696  -30.539    9.871  -87.593
   32697  -29.761   18.083  -81.828
   32698  -41.440   24.064  -80.352
   32699  -54.069   25.150  -81.305
   32700  -55.069   27.020  -80.469
   32701  -55.297   24.929  -77.767
   32702  -47.502   23.538  -70.681
   32703  -45.701   22.407  -74.449
   32704  -36.149   21.969  -65.676
   32705  -40.282   26.160  -86.545
   32706  -35.234   20.954  -88.593
   32707  -39.005    8.384  -77.757
   32708  -40.841   11.717  -77.283
   32709  -37.867   16.321  -80.906
   32710  -46.056   10.328  -82.308
   32711  -39.306   11.018  -97.569
   32712  -43.624    7.525  -85.824
   32713  -32.966    3.826  -89.923
   32714  -42.107   15.591  -85.515
   32715  -41.529   10.659  -83.740
   32716  -44.851   17.207  -73.556
   32717  -43.906   23.781  -71.654
   32718  -43.441   26.057  -70.499
   32719  -41.632   23.276  -53.152
   32720  -33.271   24.974  -61.890
   32721  -40.706   26.342  -59.053
   32722  -40.187   20.227  -66.257
   32723  -43.148   19.519  -64.098
   32724  -46.098   16.314  -68.690
   32725  -46.479   17.588  -70.596
   32726  -46.214   18.554  -62.197
   32727  -41.309   22.629  -64.003
   32728  -36.809   21.225  -64.488
   32729  -36.608   26.917  -57.179
   32730  -38.647   27.157  -54.697
   32731  -39.177   26.193  -48.901
   32732  -51.337   25.543  -54.466
   32733  -60.637   29.535  -50.458
   32734  -48.043   36.097  -58.603
   32735  -54.640   31.859  -64.589
   32736  -56.136   26.675  -58.294
   32737  -57.669   28.113  -49.563
   32738  -54.663   35.822  -61.290
   32739  -47.929   43.377  -51.060
   32740  -49.540   33.815  -46.369
   32741  -43.514   36.544  -63.167
   32742  -48.133   32.736  -65.055
   32743  -51.617   32.056  -64.625
   32744  -47.323   38.151  -66.111
   32745  -47.400   31.871  -80.755
   32746  -47.600   34.152  -80.584
   32747  -49.814   36.093  -75.338
   32748  -49.795   38.631  -72.315
   32749  -53.512   38.308  -72.413
   32750  -47.571   45.298  -68.121
   32751  -45.375   35.430  -58.921
   32752  -45.421   24.928  -53.059
   32753  -38.524   29.556  -57.617
   32754  -30.372   33.306  -47.278
   32755  -24.231   34.781  -59.425
   32756  -30.302   30.871  -62.317
   32757  -45.507   40.512  -55.989
   32758  -45.134   32.298  -63.554
   32759  -54.932   25.840  -66.435
   32760  -50.465   21.952  -78.263
   32761  -46.472   20.083  -78.240
   32762  -40.624   25.618  -82.205
   32763  -41.100   29.107  -81.637
   32764  -44.443   32.327  -93.010
   32765  -45.812   31.679  -76.622
   32766  -52.555   30.472  -81.018
   32767  -41.082   36.772  -83.163
   32768  -29.541   32.320  -86.609
   32769  -26.052   30.965  -94.203
   32770  -24.423   31.750  -76.290
   32771  -35.170   28.564  -72.591
   32772  -35.646   32.727  -79.292
   32773  -27.208   37.922  -73.192
   32774  -30.891   41.188  -67.166
   32775  -36.473   30.682  -61.923
   32776  -29.064   38.753  -77.016
   32777  -38.192   32.153  -68.465
   32778  -28.824   30.998  -83.130
   32779  -29.424   37.079  -80.405
   32780  -33.076   27.709  -76.118
   32781  -30.848   26.191  -71.133
   32782  -29.658   28.221  -70.738
   32783  -39.191   30.602  -77.358
   32784  -30.936   29.425  -72.058
   32785  -25.141   28.824  -74.871
   32786  -33.465   38.620  -63.601
   32787  -32.280   38.204  -70.735
   32788  -37.274   34.035  -67.284
   32789  -29.709   33.031  -72.656
   32790  -27.975   34.949  -53.518
   32791  -34.957   34.648  -58.714
   32792  -29.947   32.601  -64.062
   32793  -36.506   34.842  -51.964
   32794  -30.151   44.660  -58.890
   32795  -28.222   49.934  -61.888
   32796  -36.024   46.565  -60.336
   32797  -29.037   51.746  -72.428
   32798  -33.148   43.733  -75.519
   32799  -48.190   44.816  -76.874
   32800  -51.741   50.316  -69.039
   32801  -54.719   43.681  -78.447
   32802  -58.030   31.376  -69.957
   32803  -51.634   31.583  -66.224
   32804  -51.035   37.878  -71.770
   32805  -63.189   33.829  -70.254
   32806  -73.613   35.619  -73.920
   32807  -65.677   30.372  -76.512
   32808  -74.166   30.780  -74.573
   32809  -55.423   29.348  -71.648
   32810  -62.171   32.459  -67.333
   32811  -51.875   37.275  -58.621
   32812  -47.657   38.218  -56.064
   32813  -49.329   49.783  -44.766
   32814  -64.059   47.942  -40.710
   32815  -73.012   46.372  -50.889
   32816  -75.812   47.306  -46.583
   32817  -63.760   33.387  -50.365
   32818  -65.896   26.793  -57.176
   32819  -58.768   25.663  -57.756
   32820  -66.615   25.724  -70.456
   32821  -65.569   32.089  -63.065
   32822  -62.163   32.529  -57.978
   32823  -64.278   31.746  -62.071
   32824  -58.141   34.398  -51.009
   32825  -61.021   30.324  -63.385
   32826  -66.545   20.602  -68.545
   32827  -54.842   21.234  -62.739
   32828  -62.349   19.950  -68.874
   32829  -66.136   21.718  -62.680
   32830  -64.900   24.728  -55.699
   32831  -60.969   26.767  -52.068
   32832  -60.056   32.660  -58.460
   32833  -59.713   31.702  -56.586
   32834  -61.236   34.436  -60.994
   32835  -62.308   35.498  -65.124
   32836  -60.828   40.315  -65.492
   32837  -65.411   37.095  -62.372
   32838  -67.522   28.647  -62.733
   32839  -60.640   32.863  -59.648
   32840  -61.808   24.721  -59.912
   32841  -63.903   30.940  -59.774
   32842  -60.291   31.575  -58.229
   32843  -57.480   30.611  -52.900
   32844  -59.307   34.491  -47.481
   32845  -51.937   40.720  -39.525
   32846  -46.198   42.734  -38.906
   32847  -56.641   38.648  -42.649
   32848  -61.922   31.705  -36.669
   32849  -54.445   26.572  -39.852
   32850  -56.452   27.073  -38.582
   32851  -56.049   25.472  -39.680
   32852  -51.642   20.442  -44.089
   32853  -45.904   21.721  -50.956
   32854  -52.691   18.156  -45.321
   32855  -58.049   34.168  -46.443
   32856  -50.368   33.098  -56.819
   32857  -51.816   29.863  -51.047
   32858  -45.277   29.355  -48.917
   32859  -51.365   35.328  -40.220
   32860  -44.239   35.727  -43.048
   32861  -43.345   38.924  -44.085
   32862  -40.772   42.502  -38.096
   32863  -45.786   45.339  -46.724
   32864  -48.375   43.492  -42.711
   32865  -46.907   48.440  -47.063
   32866  -39.042   43.511  -52.100
   32867  -41.910   35.733  -50.187
   32868  -45.656   35.202  -36.321
   32869  -47.057   31.456  -43.861
   32870  -49.223   29.307  -56.452
   32871  -46.756   31.155  -61.825
   32872  -49.953   38.523  -68.299
   32873  -46.104   37.741  -66.924
   32874  -48.139   32.650  -58.913
   32875  -47.324   35.881  -60.269
   32876  -53.207   42.172  -59.782
   32877  -51.909   42.732  -66.817
   32878  -58.844   40.619  -69.066
   32879  -53.448   39.310  -71.958
   32880  -53.997   37.077  -66.797
   32881  -58.669   31.935  -75.666
   32882  -55.562   33.081  -73.127
   32883  -48.919   46.437  -62.136
   32884  -54.153   50.449  -58.588
   32885  -44.564   55.389  -64.726
   32886  -44.640   53.910  -60.414
   32887  -42.772   51.277  -75.295
   32888  -49.348   48.189  -63.361
   32889  -51.009   51.491  -71.244
   32890  -36.404   54.592  -66.513
   32891  -52.565   53.357  -57.455
   32892  -48.078   51.406  -61.720
   32893  -45.151   53.795  -57.671
   32894  -40.450   53.568  -52.574
   32895  -43.746   44.138  -49.490
   32896  -45.394   46.447  -55.193
   32897  -48.455   45.170  -42.457
   32898  -47.713   50.682  -39.915
   32899  -54.996   56.797  -35.161
   32900  -57.874   52.553  -44.666
   32901  -53.317   48.107  -57.987
   32902  -56.349   55.380  -50.862
   32903  -54.378   52.426  -55.836
   32904  -57.445   52.349  -54.752
   32905  -51.367   43.616  -50.172
   32906  -49.856   40.488  -49.020
   32907  -45.401   47.797  -47.187
   32908  -39.605   46.907  -50.904
   32909  -44.344   40.716  -53.920
   32910  -34.931   36.529  -50.877
   32911  -27.635   35.931  -60.543
   32912  -37.497   44.604  -42.730
   32913  -41.186   39.864  -44.347
   32914  -38.874   37.874  -51.316
   32915  -40.777   41.224  -52.006
   32916  -36.385   37.999  -56.329
   32917  -42.202   44.922  -52.385
   32918  -36.026   38.585  -57.152
   32919  -23.350   37.362  -49.504
   32920  -25.956   39.123  -42.727
   32921  -29.273   43.333  -40.010
   32922  -32.868   37.778  -32.501
   32923  -33.944   42.805  -37.935
   32924  -35.675   48.611  -32.957
   32925  -33.653   43.277  -36.646
   32926  -32.830   48.633  -41.940
   32927  -39.649   35.008  -38.781
   32928  -46.072   34.856  -40.800
   32929  -36.333   35.594  -45.149
   32930  -47.971   39.592  -55.560
   32931  -46.073   43.530  -50.947
   32932  -46.562   45.815  -51.497
   32933  -43.659   30.990  -55.194
   32934  -33.707   26.328  -57.100
   32935  -35.908   40.942  -62.321
   32936  -34.873   45.350  -64.883
   32937  -47.893   52.398  -52.537
   32938  -42.617   45.180  -55.013
   32939  -41.979   47.488  -61.182
   32940  -48.344   41.942  -53.036
   32941  -53.708   50.447  -56.433
   32942  -64.168   49.594  -54.862
   32943  -64.766   52.722  -53.549
   32944  -70.966   49.955  -52.924
   32945  -67.030   54.162  -46.965
   32946  -61.076   52.008  -49.266
   32947  -60.305   60.164  -33.780
   32948  -55.519   64.342  -36.870
   32949  -51.235   56.466  -35.027
   32950  -55.916   59.385  -34.590
   32951  -44.682   58.301  -31.620
   32952  -48.195   54.575  -39.679
   32953  -59.204   58.680  -30.411
   32954  -56.137   54.304  -23.648
   32955  -55.386   66.003  -29.511
   32956  -50.629   69.382  -34.192
   32957  -38.838   57.537  -39.778
   32958  -44.306   57.429  -45.119
   32959  -47.442   63.198  -45.231
   32960  -53.884   69.354  -43.990
   32961  -54.616   65.478  -41.058
   32962  -42.813   65.514  -34.506
   32963  -49.602   53.018  -39.611
   32964  -37.435   63.405  -41.477
   32965  -45.052   67.179  -46.715
   32966  -33.046   67.913  -37.910
   32967  -38.877   73.907  -41.454
   32968  -45.373   67.237  -53.018
   32969  -42.223   65.080  -50.387
   32970  -43.401   67.669  -56.120
   32971  -41.070   72.962  -51.755
   32972  -33.468   71.348  -46.951
   32973  -35.170   72.012  -44.869
   32974  -28.723   69.929  -39.003
   32975  -32.811   69.422  -39.401
   32976  -33.766   67.476  -45.393
   32977  -37.120   73.146  -45.674
   32978  -37.984   64.621  -48.559
   32979  -30.711   66.575  -49.816
   32980  -33.838   67.043  -46.252
   32981  -42.860   63.346  -55.387
   32982  -37.643   68.234  -53.481
   32983  -43.509   67.660  -65.887
   32984  -34.560   68.149  -56.162
   32985  -35.100   75.850  -59.532
   32986  -33.153   80.007  -48.689
   32987  -42.848   80.547  -57.014
   32988  -55.109   78.594  -54.097
   32989  -52.777   65.384  -57.726
   32990  -63.106   61.697  -59.800
   32991  -69.871   60.004  -65.443
   32992  -70.921   69.272  -58.618
   32993  -70.618   63.634  -65.709
   32994  -64.865   64.026  -61.969
   32995  -60.539   53.962  -63.483
   32996  -68.502   62.034  -60.992
   32997  -59.226   61.167  -58.943
   32998  -57.535   63.521  -53.522
   32999  -50.619   69.280  -49.552
   33000  -57.405   76.287  -45.952
   33001  -63.654   74.346  -35.858
   33002  -57.868   74.896  -36.238
   33003  -58.410   73.455  -35.099
   33004  -57.128   70.792  -36.636
   33005  -59.160   65.117  -33.662
   33006  -59.420   71.339  -33.674
   33007  -52.946   70.409  -35.354
   33008  -58.420   66.267  -31.350
   33009  -55.006   64.830  -32.588
   33010  -54.945   67.291  -42.505
   33011  -55.473   70.007  -50.003
   33012  -44.229   69.005  -58.745
   33013  -51.691   66.280  -62.101
   33014  -41.335   78.604  -47.781
   33015  -40.482   69.068  -51.809
   33016  -45.623   64.720  -56.367
   33017  -39.231   55.237  -56.987
   33018  -36.605   60.329  -59.062
   33019  -44.887   59.984  -65.431
   33020  -47.182   58.731  -66.636
   33021  -45.917   57.713  -57.524
   33022  -46.848   64.300  -64.844
   33023  -58.683   60.115  -65.614
   33024  -53.357   50.340  -58.216
   33025  -53.620   51.805  -65.056
   33026  -54.733   40.630  -64.385
   33027  -51.568   41.987  -62.064
   33028  -55.641   37.185  -67.729
   33029  -54.341   45.772  -68.379
   33030  -50.673   41.526  -73.342
   33031  -62.102   53.891  -59.144
   33032  -54.357   50.688  -65.227
   33033  -60.205   52.124  -47.601
